names,openprice,high_low,close,prevclosedate,marketcap,sharesoutstanding,p_float,avgvolume,normalizedeps,mthvwap,unadjvwap,adjvwap,peratio,price_sales,price_cf,pricebookvalue,dividend,divident_5_yr_avg,debt,long_term_debt_equity,enterprisevalue,assets,cash,roe,roa,capex,ebit,revenue,operating_income,operating_margin,netincome,net_profit_margin,revenue_per_share_5_yr_growth,eps_per_share_5_yr_growth,ebita,industry
IHH,1.690,1.630 - 1.630,1.630,mar_26_2020,"42,202.89M",8.77B,-,110.13M,0.06,-,SGD 1.80657,SGD 1.86062,94.45130061349693,3.042178102299673,23.394576687116565,1.723,0.832,0.540,"6,040.69M",41.300,"48,243.59M","45,053.29M","5,058.95M",1.905,1.142,"-1,056.66M",-,"14,912.49M","1,740.89M",11.674,463.30M,3.452,13.649,-10.523,"3,306.98M",Healthcare Services / Healthcare Facilities & Services / 
Chasen,0.038,0.038 - 0.036,0.038,mar_26_2020,13.22M,387.03M,-,84.54M,0.01,-,SGD 0.07624,SGD 0.07624,4.7785,0.11921913580246916,1.2022777777777778,0.191,11.765,2.469,45.74M,9.645,36.79M,135.93M,13.36M,7.677,2.255,-8.45M,-,123.36M,8.82M,5.660,2.91M,2.618,-1.830,8.557,15.03M,Transportation / Ground Freight & Logistics / 
NKY 21000MBeCW200911,0.145,-,-,mar_26_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
DLC SG5xLong CMOB,0.290,-,-,mar_26_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
A-Smart,0.315,0.320 - 0.255,0.320,mar_26_2020,40.55M,128.73M,-,3.52M,-0.01,-,SGD 0.33177,SGD 0.33177,-,5.755999999999999,-,3.801,-,-,-4.17M,4.026,36.35M,14.86M,4.91M,-19.655,-15.531,-0.14M,-,7.05M,-2.49M,-30.901,-1.80M,-30.901,-28.292,-,-1.45M,Industrial & Commercial Services / Commercial Printing Services / 
SPDR DJIA US$,209.200,-,-,mar_26_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
LionGold,0.001,0.001 - 0.001,0.001,mar_26_2020,31.71M,31.71B,-,107.21M,0.00,-,SGD 0.00102,SGD 0.00102,-,0.5,8.14,0.974,-,-,0.92M,116.291,42.55M,41.95M,5.58M,8.376,-7.923,-9.94M,-,63.36M,1.21M,-3.776,-3.10M,-5.127,-34.584,-,7.25M,Mineral Resources / Gold / 
No Signboard,0.023,0.025 - 0.024,0.024,mar_26_2020,11.10M,462.39M,-,3.24M,-0.01,-,SGD 0.041,SGD 0.041,-,0.3939947916666666,-,0.719,-,-,-3.06M,-,-4.69M,22.65M,15.79M,-25.068,-18.774,-3.22M,-,25.87M,-4.72M,-20.512,-5.49M,-21.209,0.553,-,-1.92M,Cyclical Consumer Services / Restaurants & Bars / 
Kitchen Culture,0.068,0.068 - 0.068,0.068,mar_26_2020,12.02M,176.75M,-,49.98M,-0.03,-,SGD 0.0674,SGD 0.07505,-,0.8879999999999998,-,-,-,-,4.81M,-,15.68M,13.79M,0.33M,-,-23.561,-0.07M,-,13.53M,-3.35M,-21.771,-3.63M,-28.405,-,-,-2.70M,Retailers / Home Furnishings Retailers / 
Spindex Ind,0.830,0.900 - 0.900,0.900,mar_26_2020,104.98M,115.37M,-,0.17M,0.13,-,SGD 0.98349,SGD 0.98349,6.736833333333332,0.5647279012345678,4.060544444444444,0.868,3.626,3.551,-35.35M,0.171,68.26M,161.15M,36.98M,13.350,9.060,-8.23M,-,158.05M,17.99M,10.633,14.37M,9.094,9.683,10.612,26.18M,Industrial Goods / Industrial Machinery & Equipment / 
CDW,0.156,0.156 - 0.155,0.156,mar_26_2020,41.61M,223.19M,-,0.89M,-0.02,-,SGD 0.17813,SGD 0.17813,-,0.2866633922996878,-,0.493,9.121,7.231,-22.41M,4.105,19.19M,89.05M,28.47M,-5.270,-3.225,-2.16M,-,147.06M,0.40M,0.392,-4.16M,-2.828,-6.691,-,4.78M,Technology Equipment / Electronic Equipment & Parts / 
DLC SG7xShortHSC210114,0.955,-,-,mar_26_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
MTQ,0.185,0.186 - 0.185,0.185,mar_26_2020,38.94M,216.32M,-,3.46M,-0.02,-,SGD 0.27003,SGD 0.27003,11.231290322580644,0.3996675916290901,2.9311559139784946,0.541,-,-,8.75M,54.725,59.78M,145.04M,19.82M,-7.467,4.321,-1.63M,-,96.30M,-3.87M,7.471,3.64M,5.712,-19.913,-,14.31M,Energy - Fossil Fuels / Oil Related Services and Equipme / 
XT CSI300 US$,9.730,-,-,mar_26_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Aspial,0.158,0.164 - 0.131,0.162,mar_26_2020,295.78M,1.94B,-,0.37M,0.01,-,SGD 0.1507,SGD 0.1507,27.98891603053435,0.7680783171143873,7.6310381679389305,0.942,4.934,2.525,"1,033.64M",103.139,"1,329.41M","1,723.49M",155.91M,4.104,1.094,-30.36M,-,560.24M,3.07M,0.549,12.70M,3.313,0.285,-22.924,76.61M,Real Estate / Real Estate Development & Operations / 
Geo Energy Res,0.080,0.080 - 0.070,0.080,mar_26_2020,118.94M,1.40B,-,8.76M,-0.04,-,SGD 0.13487,SGD 0.13487,-,0.3289999999999999,-,0.617,11.765,-,201.80M,208.698,320.74M,501.28M,139.00M,-24.628,-7.192,-3.15M,-,360.98M,-34.89M,-14.005,-54.79M,-15.155,31.141,-,11.50M,Energy - Fossil Fuels / Coal / 
Hotel Royal,2.770,2.770 - 2.770,2.770,mar_26_2020,275.18M,100.80M,-,0.04M,0.05,-,SGD 2.95539,SGD 2.95539,56.639,4.77,20.982,0.400,1.832,1.312,84.39M,15.402,359.57M,838.57M,31.01M,0.716,0.591,-6.37M,-,57.69M,12.43M,21.538,4.86M,8.428,-2.620,-17.846,20.60M,"Cyclical Consumer Services / Hotels, Motels & Cruise Lines / "
Cordlife,0.320,0.320 - 0.310,0.320,mar_26_2020,84.27M,253.68M,-,0.62M,-,-,SGD 0.39329,SGD 0.39329,-,-,-,0.629,3.175,-,-36.19M,3.556,45.61M,214.48M,43.27M,-,-,-2.80M,-,-,7.86M,-,-,-,-,-,-,Healthcare Services / Healthcare Facilities & Services / 
DLC SG5xShortGeely A,1.100,-,-,mar_26_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Chuan Hup,0.200,0.187 - 0.170,0.185,mar_26_2020,173.59M,928.27M,-,2.57M,-0.05,-,SGD 0.2324,SGD 0.2324,3.321176470588235,12.676816608996539,-,0.457,5.348,4.541,-182.79M,-,-30.69M,288.54M,141.02M,-10.486,-7.206,-2.89M,-,18.95M,-26.24M,-178.561,-35.55M,-181.879,-38.116,-,-9.24M,Real Estate / Real Estate Development & Operations / 
Halcyon Agri,0.350,0.330 - 0.315,0.330,mar_26_2020,518.38M,1.60B,-,1.24M,0.02,-,SGD 0.44256,SGD 0.44256,-,0.21147842056932964,12.960606060606061,0.637,-,-,"1,563.80M",92.972,"2,082.18M","1,915.07M",57.91M,-0.257,-0.200,-68.25M,-,"2,764.52M",38.32M,2.009,-2.37M,-0.196,-0.396,-,163.13M,Automobiles & Auto Parts / Tires & Rubber Products / 
