names,openprice,high_low,close,prevclosedate,marketcap,sharesoutstanding,p_float,avgvolume,normalizedeps,mthvwap,unadjvwap,adjvwap,peratio,price_sales,price_cf,pricebookvalue,dividend,divident_5_yr_avg,debt,long_term_debt_equity,enterprisevalue,assets,cash,roe,roa,capex,ebit,revenue,operating_income,operating_margin,netincome,net_profit_margin,revenue_per_share_5_yr_growth,eps_per_share_5_yr_growth,ebita,industry
Chip Eng Seng,0.610,0.620 - 0.605,0.615,jan_25_2020,510.89M,782.52M,-,8.58M,0.11,-,SGD 0.63201,SGD 0.63202,7.521693548387097,0.4578649843912591,6.544709677419355,0.481,6.452,5.260,"1,476.53M",205.709,"2,114.69M","3,086.54M",207.33M,7.862,1.779,-21.89M,-,"1,079.82M",98.04M,6.244,51.61M,5.029,16.993,-2.591,153.17M,Real Estate / Real Estate Development & Operations / 
Medtecs Intl,0.104,0.095 - 0.058,0.092,jan_25_2020,28.57M,549.41M,-,119.89M,0.00,-,SGD 0.05141,SGD 0.05141,40.23903448275861,0.9967181926278238,6.568137931034482,0.338,-,-,43.23M,9.486,71.72M,112.89M,8.78M,1.471,0.837,-5.31M,-,92.28M,1.19M,1.765,1.27M,1.384,-0.663,3.318,10.54M,"Healthcare Services / Medical Equipment, Supplies & Distribution / "
Fragrance,0.138,0.139 - 0.135,0.139,jan_25_2020,934.08M,6.71B,-,3.57M,0.04,-,SGD 0.12977,SGD 0.12977,2.7600000000000002,4.750703719723183,2.7508676470588234,0.670,1.439,0.739,"1,482.55M",84.811,"2,193.25M","2,823.28M",130.90M,22.027,12.320,-0.64M,-,202.43M,307.96M,195.016,343.15M,169.279,-6.978,7.134,54.31M,Real Estate / Real Estate Development & Operations / 
Lian Beng,0.525,0.535 - 0.530,0.530,jan_25_2020,280.77M,499.69M,-,7.17M,0.06,-,SGD 0.50909,SGD 0.50909,7.140990566037735,0.5151410644357424,4.710141509433962,0.375,4.245,4.028,423.32M,39.130,668.68M,"1,638.81M",195.63M,4.802,2.632,-11.74M,-,535.31M,52.30M,12.056,36.74M,8.037,-9.701,-16.751,81.04M,Industrial & Commercial Services / Construction & Engineering / 
APAC Realty,0.490,0.495 - 0.490,0.495,jan_25_2020,175.82M,355.20M,-,6.12M,0.07,-,SGD 0.51962,SGD 0.51976,13.76058585858586,0.507588205285175,11.434323232323234,1.255,6.566,-,33.75M,38.177,190.32M,283.20M,43.02M,17.563,4.300,-0.37M,-,339.73M,29.47M,4.807,12.65M,3.694,-,-,19.00M,Real Estate / Real Estate Services / 
Sen Yue,0.028,0.030 - 0.028,0.029,jan_25_2020,29.53M,984.28M,-,124.67M,0.00,-,SGD 0.03242,SGD 0.03242,"1,500.000",0.10540444444444444,8.435466666666667,0.592,-,-,40.79M,6.666,70.31M,122.88M,21.41M,0.049,0.017,-0.70M,-,243.44M,3.78M,1.553,0.02M,0.009,54.022,-56.997,7.03M,Mineral Resources / Iron & Steel / 
Amara,0.445,0.460 - 0.450,0.450,jan_25_2020,268.28M,574.97M,-,0.94M,0.06,-,SGD 0.45905,SGD 0.45993,7.832967391304347,2.408867438563327,5.808217391304347,0.695,2.151,2.259,362.55M,81.484,588.37M,793.49M,14.98M,8.216,4.158,-6.30M,-,104.22M,22.53M,24.802,32.92M,31.587,5.313,3.658,37.84M,"Cyclical Consumer Services / Hotels, Motels & Cruise Lines / "
Nam Cheong,0.008,0.009 - 0.007,0.008,jan_25_2020,57.21M,7.14B,-,129.26M,0.01,-,SGD 0.0082,SGD 0.0082,1.382,0.581,1.102,-,-,-,319.64M,-,356.53M,"1,001.19M",109.68M,-,11.544,-90.38M,-,98.39M,"1,054.67M",60.289,41.43M,43.521,-28.581,28.424,53.52M,Industrial Goods / Shipbuilding / 
Halcyon Agri,0.450,0.450 - 0.450,0.450,jan_25_2020,717.76M,1.60B,-,1.36M,-0.01,-,SGD 0.45147,SGD 0.45147,-,0.271,272.241,1.006,-,-,"1,349.12M",55.416,"1,778.00M","1,814.62M",125.21M,-1.130,-1.600,-78.71M,-,"2,644.90M",4.48M,-0.055,-35.52M,-1.482,15.522,-,19.97M,Automobiles & Auto Parts / Tires & Rubber Products / 
Pacific Century,0.315,0.320 - 0.320,0.320,jan_25_2020,847.92M,2.65B,-,7.75M,0.02,-,SGD 0.34803,SGD 0.34875,20.561625000000003,46.58245532226563,20.36671875,0.691,8.125,-,218.36M,0.001,847.92M,"1,424.34M",13.11M,3.580,2.802,-0.02M,-,17.64M,43.03M,235.667,40.61M,230.247,18.713,-3.547,8.01M,Holding Companies / Investment Holding Companies / 
Ntegrator Intl,0.014,0.016 - 0.013,0.013,jan_25_2020,15.98M,1.07B,-,123.23M,-0.00,-,SGD 0.01175,SGD 0.01175,21.211866666666666,0.43207111111111113,15.987066666666669,0.879,-,-,5.57M,2.012,30.31M,45.27M,6.95M,-4.960,0.825,-0.11M,-,32.20M,-1.59M,0.969,0.70M,0.991,-15.331,-,1.21M,Software & IT Services / IT Services & Consulting / 
Jiutian Chemical,0.019,0.024 - 0.020,0.020,jan_25_2020,40.01M,1.82B,-,210.21M,0.00,-,SGD 0.0168,SGD 0.0168,-,0.1077986111111111,6.516208333333333,0.377,-,-,-16.54M,-,16.35M,"1,457.07M",230.44M,4.092,-0.213,-17.71M,-,232.32M,35.21M,0.219,-0.73M,-0.256,5.876,0.519,15.36M,Chemicals / Commodity Chemicals / 
Perennial Hldgs,0.530,0.535 - 0.530,0.530,jan_25_2020,890.85M,1.66B,-,1.65M,0.05,-,SGD 0.5492,SGD 0.5492,-,7.660775264215215,124.9333831775701,0.341,0.748,-,"2,991.33M",80.731,"3,863.36M","7,670.33M",76.86M,2.838,-0.120,-12.68M,-,114.13M,319.93M,47.724,-18.69M,-7.957,-,-,70.61M,Real Estate / Real Estate Development & Operations / 
Yongnam,0.151,0.154 - 0.150,0.150,jan_25_2020,79.44M,522.60M,-,5.99M,-0.10,-,SGD 0.15575,SGD 0.15575,-,0.3922587282847022,-,0.344,-,-,170.75M,35.726,205.24M,478.14M,14.26M,-18.283,-10.438,-32.88M,-,194.69M,-66.05M,-30.462,-47.93M,-26.266,-21.654,-,-16.17M,Industrial & Commercial Services / Construction & Engineering / 
Procurri,0.330,0.350 - 0.330,0.330,jan_25_2020,98.22M,284.69M,-,7.34M,0.02,-,SGD 0.38326,SGD 0.38326,16.082,0.4144650283553876,5.612869565217393,2.241,-,-,8.23M,5.930,94.22M,141.33M,18.08M,8.033,3.972,-3.49M,-,216.65M,10.76M,4.209,5.84M,2.694,42.095,15.090,19.97M,Software & IT Services / IT Services & Consulting / 
Straco,0.615,0.660 - 0.650,0.655,jan_25_2020,577.84M,864.01M,-,2.46M,0.05,-,SGD 0.68181,SGD 0.68181,12.623340909090908,4.309299070247934,9.872613636363637,1.994,3.759,2.956,-148.09M,9.138,414.04M,372.98M,201.70M,15.203,11.496,-4.23M,-,116.44M,63.70M,55.812,42.39M,38.656,9.854,3.936,76.92M,Cyclical Consumer Services / Leisure & Recreation / 
First Sponsor,1.340,1.370 - 1.360,1.370,jan_25_2020,"1,097.63M",795.38M,-,0.39M,0.16,-,SGD 1.32978,SGD 1.32978,8.99756204379562,3.4851994245830893,7.5137810218978105,0.743,1.739,1.442,489.76M,48.895,"1,619.39M","2,381.81M",164.97M,9.449,5.161,-0.42M,-,301.32M,131.82M,47.075,130.42M,44.709,-5.666,-0.017,157.80M,Real Estate / Real Estate Development & Operations / 
Isetan,4.760,4.800 - 4.670,4.740,jan_25_2020,196.35M,41.25M,-,0.09M,-0.01,-,SGD 4.97898,SGD 4.97898,-,1.6698179166666667,23.912058333333334,1.254,1.050,-,45.08M,-,141.64M,208.58M,54.71M,-8.300,-4.788,-0.44M,-,115.62M,-17.22M,-12.001,-12.10M,-10.465,-18.174,-,19.53M,Retailers / Department Stores / 
Global Inv,0.140,0.143 - 0.143,0.143,jan_25_2020,246.51M,1.69B,-,9.44M,0.00,-,-,-,15.469510489510492,11.96089784341533,-,0.772,6.993,9.970,-88.68M,-,147.85M,323.43M,98.66M,2.237,4.585,-,-,19.75M,7.41M,77.903,15.29M,77.387,-27.366,-31.227,15.41M,Collective Investments / Mutual Funds / 
IFS Capital,0.235,0.235 - 0.235,0.235,jan_25_2020,88.35M,375.97M,-,0.67M,0.01,-,SGD 0.22304,SGD 0.22304,3.608,1.296,3.105,0.495,2.340,1.604,194.45M,8.194,301.16M,506.46M,66.53M,11.190,5.453,-1.43M,-,68.20M,22.59M,45.378,24.49M,39.635,-14.616,-,16.06M,Banking & Investment Services / Consumer Lending / 
GS Hldg,0.705,0.675 - 0.610,0.655,jan_25_2020,125.80M,184.99M,-,5.76M,-0.03,-,SGD 0.54003,SGD 0.53895,40.445066666666655,7.136433580246911,20.449177777777777,7.262,-,-,9.82M,"1,160.309",134.05M,17.42M,1.33M,-194.359,17.174,-0.07M,-,19.23M,-3.54M,32.422,3.17M,25.292,13.656,-,8.34M,Industrial & Commercial Services / Business Support Services / 
Winas,0.024,0.024 - 0.024,0.024,jan_25_2020,8.58M,341.08M,-,20.56M,-0.01,-,SGD 0.03616,SGD 0.03616,0.517,-,0.844,2.358,50.000,70.230,-3.45M,-,-14.76M,125.26M,23.34M,-5.815,14.443,-1.03M,-,-45.78M,-4.71M,-,9.27M,-,-77.521,-,-4.24M,Industrial Goods / Heavy Machinery & Vehicles / 
F & N,1.720,1.730 - 1.720,1.720,jan_25_2020,"2,508.65M",1.45B,-,3.03M,0.10,-,SGD 1.71577,SGD 1.71597,16.32608092485549,1.3037955160546624,9.132901734104045,0.855,3.179,2.284,409.35M,27.969,"2,918.00M","4,719.35M",420.33M,5.306,4.604,-176.06M,-,"1,902.34M",169.49M,8.909,152.56M,11.164,-1.950,-,221.90M,Food & Beverages / Food Processing / 
Hock Lian Seng,0.380,0.380 - 0.375,0.380,jan_25_2020,197.16M,512.10M,-,2.44M,0.03,-,SGD 0.35177,SGD 0.35177,23.109,1.066,13.768,0.995,4.675,7.492,-97.75M,-,89.30M,342.80M,119.35M,7.030,2.611,-8.08M,-,185.03M,17.85M,6.842,8.55M,4.620,17.842,-10.157,20.28M,Industrial & Commercial Services / Construction & Engineering / 
Asiatic,0.009,0.011 - 0.009,0.010,jan_25_2020,15.56M,1.56B,-,29.60M,-0.01,-,SGD 0.00596,SGD 0.00591,-,0.2436694214876033,-,0.367,-,-,22.56M,0.470,37.21M,85.99M,1.17M,-41.040,-20.513,-0.45M,-,42.76M,-18.73M,-42.477,-19.56M,-45.365,-19.084,-,-0.21M,Industrial Goods / Industrial Machinery & Equipment / 
AEI,0.865,0.865 - 0.865,0.865,jan_25_2020,49.94M,56.73M,-,1.20M,-0.11,-,SGD 0.79858,SGD 0.79858,-,5.784,-,0.981,-,-,-26.62M,4.528,14.62M,58.62M,38.07M,-13.447,-8.212,-0.20M,-,8.63M,-6.11M,-62.648,-5.13M,-59.370,-30.558,-,-4.07M,Mineral Resources / Aluminum / 
Penguin Intl,0.685,0.705 - 0.675,0.685,jan_25_2020,156.32M,220.17M,-,18.07M,0.04,-,SGD 0.66313,SGD 0.66313,7.163836879432625,1.062075599818923,4.897021276595746,0.955,0.634,2.051,-51.79M,0.055,114.78M,206.75M,42.62M,9.269,10.197,-19.22M,-,138.91M,15.50M,16.436,21.21M,15.265,-0.556,-3.781,27.74M,"Transportation / Passenger Transportation, Ground & Sea / "
Boustead,0.780,0.800 - 0.790,0.795,jan_25_2020,402.55M,491.20M,-,2.48M,0.06,-,SGD 0.7471,SGD 0.75483,14.9331,0.712018125,7.6469249999999995,1.193,3.727,3.089,-103.84M,23.727,287.48M,884.33M,262.67M,9.967,4.494,-13.65M,-,537.40M,66.14M,9.412,25.84M,7.183,-1.065,-13.800,55.84M,Industrial & Commercial Services / Construction & Engineering / 
Global Testing,0.595,0.595 - 0.595,0.595,jan_25_2020,21.12M,35.20M,-,0.15M,-0.19,-,SGD 0.52041,SGD 0.52041,-,0.688,2.816,0.528,15.000,-,-0.99M,4.499,18.06M,44.70M,5.04M,-12.589,-7.904,-2.41M,-,30.71M,-3.59M,-13.349,-4.42M,-14.394,-7.873,-,7.98M,Technology Equipment / Semiconductor Equipment & Testing / 
BlackGoldNatural,0.013,0.016 - 0.016,0.016,jan_25_2020,18.07M,1.00B,-,88.27M,-0.01,-,SGD 0.01357,SGD 0.01357,-,-,-,2.089,-,-,6.49M,50.119,24.50M,18.62M,0.55M,-42.661,-,-0.03M,-,-,-4.69M,-,-,-,-,-,-,Energy - Fossil Fuels / Coal / 
GSH,0.340,0.355 - 0.340,0.340,jan_25_2020,701.85M,1.96B,-,0.67M,0.00,-,SGD 0.36964,SGD 0.36964,70.68647887323945,5.035857964689548,28.872225352112682,1.771,-,-,338.04M,81.467,"1,063.12M","1,045.43M",92.10M,1.491,1.124,-14.24M,-,127.85M,22.86M,16.274,9.42M,9.544,-,-,32.02M,"Cyclical Consumer Services / Hotels, Motels & Cruise Lines / "
GuocoLand,1.930,1.960 - 1.920,1.940,jan_25_2020,"2,319.41M",1.11B,-,9.23M,0.21,-,SGD 2.02348,SGD 1.9984,7.822408163265306,1.8927022074135778,6.751061224489796,0.516,3.571,3.077,"4,525.88M",99.355,"5,985.49M","10,031.45M",823.72M,5.632,3.062,-7.96M,-,"1,188.09M",309.02M,29.955,273.83M,26.947,-5.825,-4.295,488.22M,Real Estate / Real Estate Development & Operations / 
TEE Land,0.175,0.174 - 0.173,0.174,jan_25_2020,77.76M,446.88M,-,24.09M,-0.05,-,SGD 0.15537,SGD 0.1554,-,0.9137667479701963,-,0.651,2.299,-,191.31M,115.383,282.13M,397.60M,25.02M,-17.789,-6.079,-0.26M,-,87.03M,-26.15M,-29.329,-23.16M,-28.782,20.057,-,-7.90M,Real Estate / Real Estate Development & Operations / 
Shinvest,2.590,2.610 - 2.600,2.600,jan_25_2020,80.45M,29.91M,-,0.12M,2.49,-,SGD 2.12706,SGD 2.12706,1.0965325670498085,5.1432607125556,1.0806551724137932,0.680,3.346,-,6.89M,1.522,87.33M,151.47M,0.33M,86.031,59.211,-0.26M,-,15.40M,81.72M,530.628,72.56M,471.820,-17.730,179.052,85.46M,Industrial Goods / Industrial Machinery & Equipment / 
Ying Li Intl,0.117,0.118 - 0.116,0.118,jan_25_2020,299.17M,2.56B,-,9.03M,0.00,-,SGD 0.11068,SGD 0.11068,-,3.312,-,0.465,-,-,334.65M,56.337,798.66M,"9,231.63M",750.51M,5.529,-0.485,-0.48M,-,90.32M,494.09M,16.538,-7.94M,-9.428,-2.361,-3.399,3.77M,Real Estate / Real Estate Development & Operations / 
Singapore O&G,0.290,0.295 - 0.290,0.290,jan_25_2020,140.66M,476.80M,-,7.80M,0.02,-,SGD 0.32748,SGD 0.32748,17.7804406779661,3.592067796610169,14.455762711864406,3.119,5.153,-,-20.63M,-,119.11M,51.73M,21.55M,20.769,14.494,-0.29M,-,37.85M,10.85M,25.012,7.77M,20.539,24.036,16.480,14.06M,Healthcare Services / Healthcare Facilities & Services / 
QAF,0.800,0.800 - 0.795,0.795,jan_25_2020,460.21M,575.27M,-,2.40M,0.02,-,SGD 0.7757,SGD 0.7757,50.094,0.54,8.814,0.949,6.250,4.888,106.49M,10.276,505.25M,783.63M,64.94M,1.551,1.261,-74.38M,-,852.90M,6.93M,1.680,9.18M,1.147,-5.616,-23.999,63.99M,Food & Beverages / Food Processing / 
HRnetGroup,0.595,0.615 - 0.610,0.610,jan_25_2020,622.02M,1.01B,-,7.36M,0.05,-,SGD 0.60213,SGD 0.60281,12.021926229508196,1.3833710024187047,10.140360655737705,1.778,4.553,-,-248.85M,-,322.52M,415.31M,299.50M,14.919,12.788,-1.73M,-,427.72M,65.17M,15.555,49.09M,12.532,-,-,71.85M,Industrial & Commercial Services / Employment Services / 
Hanwell,0.215,0.215 - 0.215,0.215,jan_25_2020,122.76M,553.42M,-,7.17M,0.03,-,SGD 0.2165,SGD 0.2165,10.219,0.264,4.041,0.446,4.651,1.637,-46.30M,6.432,66.04M,572.13M,143.90M,4.751,3.123,-44.62M,-,465.81M,27.10M,4.877,11.63M,3.620,4.543,15.225,36.82M,Applied Resources / Paper Packaging / 
Micro-Mechanics,1.870,1.900 - 1.880,1.880,jan_25_2020,265.55M,139.03M,-,0.73M,0.09,-,SGD 1.76486,SGD 1.76486,22.313036842105262,4.3754840166205,14.30353157894737,4.290,4.712,5.560,-22.79M,1.658,245.32M,69.88M,22.04M,21.824,15.677,-3.42M,-,58.79M,17.07M,26.357,11.71M,19.922,6.586,10.839,21.66M,Industrial Goods / Industrial Machinery & Equipment / 
Elec & Eltek USD,1.700,USD 1.780 - 1.700,USD 1.700,jan_25_2020,334.59M,186.92M,-,0.57M,0.13,-,USD 1.49634,USD 1.49634,14.223,0.564,4.992,0.814,-,4.720,87.10M,13.531,418.71M,726.53M,25.08M,6.167,3.311,-85.23M,-,593.68M,32.67M,5.356,23.52M,4.084,3.602,12.139,77.24M,Technology Equipment / Semiconductors / 
Aspen,0.086,0.080 - 0.080,0.080,jan_25_2020,77.09M,963.49M,-,1.87M,0.01,-,SGD 0.09098,SGD 0.09098,73.23974999999999,0.6390606249999999,13.283774999999999,0.574,-,-,102.58M,29.701,75.67M,941.63M,163.04M,12.173,0.924,-36.61M,-,139.48M,80.37M,7.482,1.26M,2.424,-,-,13.31M,Real Estate / Real Estate Development & Operations / 
Geo Energy Res,0.146,0.147 - 0.144,0.145,jan_25_2020,204.29M,1.40B,-,9.32M,0.02,-,SGD 0.146,SGD 0.146,-,0.6377057788347206,-,1.003,6.849,3.359,153.86M,167.078,330.32M,548.58M,197.19M,11.020,-4.508,-4.46M,-,324.87M,28.79M,-8.921,-32.90M,-10.121,18.974,4.306,21.93M,Energy - Fossil Fuels / Coal / 
TrickleStar,0.410,0.375 - 0.375,0.375,jan_25_2020,31.08M,81.79M,-,0.65M,0.04,-,SGD 0.31869,SGD 0.31869,33.340106666666664,2.0333376,37.16130666666666,3.515,-,-,-5.78M,-,28.99M,11.18M,1.55M,42.479,-,-0.01M,-,18.27M,2.31M,6.644,0.75M,4.124,-,-,1.37M,Industrial Goods / Electrical Components & Equipment / 
Metro,0.915,0.925 - 0.920,0.920,jan_25_2020,765.02M,828.04M,-,1.36M,0.12,-,SGD 0.95323,SGD 0.95336,9.106239130434783,3.3750138232514173,8.223065217391305,0.512,2.174,2.070,176.07M,9.878,767.98M,"1,899.69M",226.72M,6.386,4.410,-1.97M,-,224.19M,34.94M,20.092,83.21M,37.496,4.321,-2.267,7.48M,Retailers / Department Stores / 
PEC,0.600,0.600 - 0.595,0.595,jan_25_2020,154.71M,254.97M,-,1.62M,0.03,-,SGD 0.58492,SGD 0.58438,15.489,0.347,6.6,0.659,3.306,3.454,-88.01M,2.925,79.41M,435.34M,94.24M,3.580,2.796,-19.55M,-,446.45M,13.15M,3.473,9.97M,2.559,-2.615,-1.750,26.29M,Energy - Fossil Fuels / Oil Related Services and Equipme / 
KingsmenCreative,0.390,0.400 - 0.390,0.400,jan_25_2020,80.78M,201.95M,-,1.18M,0.04,-,SGD 0.47286,SGD 0.47286,14.674,0.209,6.638,0.685,6.250,4.374,-13.30M,18.569,36.70M,293.95M,79.76M,6.735,1.788,-18.46M,-,385.82M,11.10M,2.261,5.46M,1.308,3.313,-14.992,16.24M,Industrial & Commercial Services / Business Support Services / 
Banyan Tree,0.435,0.425 - 0.415,0.425,jan_25_2020,357.58M,839.79M,-,1.67M,-0.01,-,SGD 0.44676,SGD 0.44676,-,1.364479591836735,18.940107142857144,0.566,2.353,-,481.57M,51.160,697.13M,"1,633.80M",206.18M,2.161,-0.418,-27.54M,-,281.19M,60.77M,11.450,-6.49M,-2.508,-4.430,-8.522,39.86M,"Cyclical Consumer Services / Hotels, Motels & Cruise Lines / "
Hwa Hong,0.350,0.350 - 0.335,0.350,jan_25_2020,225.46M,652.66M,-,1.09M,0.00,-,SGD 0.31572,SGD 0.3136,62.904925373134326,21.933749164624636,38.32343283582089,1.196,2.899,3.258,30.31M,9.104,279.88M,291.38M,28.02M,2.255,1.355,-0.29M,-,11.22M,4.87M,41.533,3.74M,33.180,-18.259,-13.101,3.27M,Real Estate / Real Estate Development & Operations / 
Ley Choon,0.016,0.020 - 0.018,0.019,jan_25_2020,24.88M,1.18B,-,72.54M,-0.01,-,SGD 0.01792,SGD 0.01792,-,0.15680000000000002,13.044,1.146,-,-,59.01M,218.013,77.71M,116.89M,5.22M,-33.346,-6.194,-0.65M,-,101.76M,-6.09M,-3.712,-7.49M,-7.359,-,-,5.49M,Industrial & Commercial Services / Construction & Engineering / 
China Star Food,0.026,0.027 - 0.027,0.027,jan_25_2020,16.63M,593.82M,-,28.30M,0.01,-,SGD 0.03077,SGD 0.03077,3.684296296296296,0.20678737997256513,2.397777777777778,0.185,-,-,-21.28M,-,8.67M,468.97M,62.48M,5.924,3.334,-56.70M,-,74.72M,40.96M,7.775,3.29M,4.399,-,-,9.35M,Cyclical Consumer Products / Home Furnishings / 
Hotel Royal,3.010,3.010 - 3.000,3.010,jan_25_2020,302.40M,100.80M,-,0.07M,0.08,-,SGD 3.033,SGD 3.033,58.53747666666666,5.302171855555554,20.23623,0.451,1.667,1.397,85.88M,14.515,369.55M,807.39M,37.88M,1.131,0.920,-3.69M,-,57.41M,14.54M,22.869,7.17M,12.496,1.968,-7.520,20.93M,"Cyclical Consumer Services / Hotels, Motels & Cruise Lines / "
Hong Fok,0.795,0.825 - 0.795,0.810,jan_25_2020,709.55M,859.12M,-,2.55M,0.27,-,SGD 0.82965,SGD 0.82965,2.9313818181818183,5.384922644628101,2.564236363636364,0.369,1.227,1.381,717.69M,34.498,"1,417.97M","3,379.95M",68.20M,10.478,8.148,-1.74M,-,122.36M,300.42M,244.396,185.53M,216.717,-11.044,-8.867,47.94M,Real Estate / Real Estate Development & Operations / 
Mercurius,0.049,0.049 - 0.049,0.049,jan_25_2020,62.55M,1.28B,-,3.34M,-0.00,-,SGD 0.04774,SGD 0.04774,-,-,-,10.822,-,-,-0.14M,-,62.32M,0.29M,0.23M,-130.864,-11.031,-,-,-,-0.32M,-,-0.37M,-,-,-,-0.43M,Cyclical Consumer Products / Apparel & Accessories / 
OUE Lippo HC,0.061,0.065 - 0.060,0.065,jan_25_2020,266.59M,4.44B,-,4.54M,-0.00,-,SGD 0.06038,SGD 0.06038,135.55521666666667,14.372362499999998,77.72619999999999,1.047,-,-,290.36M,56.282,516.12M,670.96M,58.47M,-6.204,0.305,-0.15M,-,19.17M,-2.30M,2.446,1.87M,9.728,-16.199,-,2.09M,Healthcare Services / Healthcare Facilities & Services / 
Hiap Hoe,0.795,0.800 - 0.785,0.795,jan_25_2020,377.27M,470.56M,-,0.77M,-0.02,-,SGD 0.78178,SGD 0.78178,-,2.8984271484375,16.232906250000003,0.497,1.887,1.519,434.88M,40.418,751.29M,"1,555.32M",310.05M,-1.284,-0.466,-12.22M,-,128.53M,27.48M,7.609,-7.41M,-5.786,-4.882,-,48.64M,Real Estate / Real Estate Development & Operations / 
Hai Leck,0.515,0.525 - 0.525,0.525,jan_25_2020,108.15M,205.67M,-,0.21M,0.00,-,SGD 0.51495,SGD 0.51495,-,1.4366654875283447,18.677333333333333,0.909,3.810,3.386,-57.67M,-,50.30M,139.78M,57.87M,0.598,-0.488,-2.99M,-,72.46M,-0.23M,-2.948,-0.73M,-1.005,-9.123,-47.368,4.11M,Energy - Fossil Fuels / Oil Related Services and Equipme / 
JCG Investment,0.002,0.002 - 0.002,0.002,jan_25_2020,31.62M,15.81B,-,210.22M,-0.00,-,SGD 0.00199,SGD 0.00199,-,17.53,-,6.267,-,-,-1.33M,-,33.50M,2.26M,1.61M,-,-57.770,-0.01M,-,1.80M,-1.33M,-122.783,-2.66M,-145.177,-51.184,-,-2.13M,Mineral Resources / Iron & Steel / 
POSH,0.215,0.215 - 0.215,0.215,jan_25_2020,391.30M,1.81B,-,36.95M,-0.05,-,SGD 0.19856,SGD 0.19853,-,1.056,-,0.999,-,-,"1,031.33M",151.256,"1,405.12M","1,299.31M",13.83M,-23.865,-10.903,-36.46M,-,370.54M,-86.63M,-50.862,-191.00M,-51.440,0.622,-,53.82M,Energy - Fossil Fuels / Oil Related Services and Equipme / 
InnoTek,0.460,0.475 - 0.465,0.465,jan_25_2020,118.40M,226.31M,-,6.22M,0.08,-,SGD 0.46655,SGD 0.46655,5.374736842105263,0.5795847091412744,4.551578947368422,0.696,2.083,-,-68.88M,0.017,58.31M,223.56M,60.14M,14.271,9.003,-10.36M,-,191.55M,23.35M,12.063,19.70M,10.282,-2.688,84.804,24.60M,Technology Equipment / Office Equipment / 
Gallant Venture,0.116,0.117 - 0.117,0.117,jan_25_2020,634.76M,5.42B,-,4.04M,-0.01,-,SGD 0.11559,SGD 0.11559,-,0.3047235006209365,-,0.459,-,-,"3,029.82M",82.970,"3,327.08M","5,250.35M",107.01M,-5.117,-2.447,-223.07M,-,"2,048.90M",102.57M,4.926,-104.01M,-6.227,-4.965,-,226.91M,Automobiles & Auto Parts / Auto & Truck Manufacturers / 
Sinostar Pec,0.188,0.191 - 0.191,0.191,jan_25_2020,122.24M,640.00M,-,2.52M,0.03,-,SGD 0.20433,SGD 0.20433,8.787769633507855,0.18892245278364084,3.8672879581151833,0.805,2.618,3.988,164.67M,21.229,290.18M,"2,435.81M",426.22M,11.775,5.361,-69.25M,-,626.53M,112.03M,3.247,13.69M,2.400,53.538,-,43.56M,Energy - Fossil Fuels / Oil & Gas Refining and Marketin / 
Bund Center,0.620,0.625 - 0.625,0.625,jan_25_2020,475.31M,758.77M,-,0.44M,0.03,-,SGD 0.56136,SGD 0.56136,18.71408,4.180303872,10.755264,1.103,3.520,6.981,-147.54M,0.021,463.22M,498.96M,12.25M,6.194,5.335,-1.08M,-,111.90M,35.41M,28.957,25.13M,23.248,-0.112,-2.546,50.23M,Real Estate / Real Estate Development & Operations / 
Aoxin Q & M,0.200,0.200 - 0.200,0.200,jan_25_2020,76.31M,381.57M,-,0.15M,-0.00,-,SGD 0.18388,SGD 0.18388,-,-,-,1.626,-,-,4.71M,-,66.62M,265.77M,50.32M,-0.188,-,-33.89M,-,-,0.40M,-,-,-,199.729,-,-,Healthcare Services / Healthcare Facilities & Services / 
CDW,0.187,0.187 - 0.187,0.187,jan_25_2020,47.41M,223.86M,-,0.43M,-0.01,-,SGD 0.18603,SGD 0.18603,-,0.364,22.008,0.597,8.005,8.094,-16.09M,0.994,8.09M,88.93M,37.67M,1.517,-0.895,-2.20M,-,130.39M,3.23M,2.186,-1.08M,-0.776,-11.902,-39.384,3.15M,Technology Equipment / Electronic Equipment & Parts / 
Nam Lee Metal,0.375,0.380 - 0.380,0.380,jan_25_2020,92.62M,243.74M,-,1.00M,0.04,-,SGD 0.3785,SGD 0.3785,-,-,-,0.640,3.947,3.713,-34.64M,0.078,57.99M,167.50M,35.29M,6.872,-,-8.90M,-,-,7.85M,-,-,-,0.204,6.731,-,Cyclical Consumer Products / Construction Supplies & Fixtures / 
Koh Bros,0.230,0.225 - 0.215,0.215,jan_25_2020,98.55M,412.46M,-,1.48M,0.01,-,SGD 0.21592,SGD 0.21592,17.501954545454545,0.2787086776859504,4.066818181818181,0.311,2.667,1.685,284.50M,88.042,339.98M,799.21M,80.63M,2.336,0.863,-17.33M,-,387.18M,10.24M,2.008,5.55M,1.831,4.477,-19.250,16.97M,Industrial & Commercial Services / Construction & Engineering / 
Sing Inv & Fin,1.430,1.430 - 1.430,1.430,jan_25_2020,225.40M,157.63M,-,0.34M,0.15,-,SGD 1.42971,SGD 1.42971,10.671,4.442,10.177,0.613,-,4.617,-226.46M,1.617,-82.01M,"2,814.04M",-,6.858,0.751,-5.46M,-,84.49M,-,49.697,21.12M,41.623,8.583,15.955,26.25M,Banking & Investment Services / Banks / 
